Height,Width,Length,Colour Scheme,Maker Elf ID,Checker Elf ID,Defective
8.83,1.22,15.76,Red,1,13,False
6.94,3.08,12.13,Blue,3,10,False
8.61,1.04,14.42,Blue,9,10,False
5.62,1.98,15.19,Red,13,1,True
6.34,1.77,10.78,Blue,7,10,False
3.14,3.02,5.15,Blue,12,7,True
9.36,1.57,10.51,Blue,13,5,False
6.03,2.89,15.21,Pink,3,3,False
7.43,3.17,15.63,Orange,19,13,True
7.04,2.16,10.91,Orange,14,10,False
9.34,1.05,14.92,Green,5,9,False
3.87,1.93,12.15,Orange,15,5,False
6.42,1.86,9.48,Pink,2,7,True
3.27,1.38,10.1,Green,3,15,False
2.64,3.75,12.2,Purple,15,8,False
2.63,2.23,12.99,Orange,3,8,False
9.66,3.29,9.15,Purple,1,2,False
4.28,1.76,10.99,Yellow,9,7,False
6.39,1.96,13.14,Red,9,2,False
6.3,3.54,15.21,Red,1,15,False
4.6,2.13,15.72,Green,7,8,False
6.08,3.77,15.94,Pink,12,13,False
7.09,3.57,10.86,Green,13,14,False
9.79,3.59,14.56,Blue,7,2,False
3.01,2.16,15.4,Purple,14,4,False
6.55,3.49,8.11,Blue,2,6,False
4.14,3.12,10.04,Green,3,5,False
8.6,3.74,14.6,Purple,14,9,False
3.66,2.22,10.11,Red,9,2,False
8.23,1.54,11.94,Green,8,4,False
8.54,3.82,9.02,Red,10,4,False
9.08,3.83,10.4,Red,8,7,False
6.94,3.04,11.9,Pink,15,2,False
2.76,5.45,12.64,Blue,2,4,True
3.28,1.31,13.8,Red,2,9,False
9.8,3.57,10.61,Green,6,13,False
9.95,2.64,8.61,Orange,13,3,True
4.32,2.4,8.76,Orange,7,2,False
2.2,3.48,9.94,Pink,13,13,True
2.03,3.37,8.21,Pink,15,10,False
6.06,3.06,8.04,Green,16,18,True
6.37,3.77,15.91,Purple,14,2,False
8.02,3.76,8.23,Orange,12,1,False
9.89,1.09,10.8,Purple,8,4,False
2.89,3.41,8.69,Green,6,9,False
5.12,2.19,10.88,Green,1,2,False
4.08,1.66,4.32,Blue,9,4,True
8.58,1.11,12.59,Red,6,18,True
4.73,3.6,13.53,Orange,7,9,False
7.49,3.48,11.62,Orange,1,3,False
4.78,3.98,14.9,Purple,3,12,True
9.89,2.69,12.52,Blue,8,3,False
5.93,2.63,11.99,Blue,5,1,True
6.86,3.15,4.38,Green,17,18,True
2.96,1.12,10.33,Green,13,11,False
5.2,1.32,13.51,Purple,13,9,False
2.46,3.25,12.55,Blue,15,6,False
3.48,2.01,13.99,Pink,14,5,False
9.04,2.98,8.67,Green,15,5,False
6.55,3.81,8.21,Green,4,9,False
4.6,1.71,8.44,Purple,9,9,False
7.33,2.37,8.99,Orange,10,7,False
3.94,1.95,13.51,Orange,12,5,False
4.26,1.43,13.61,Yellow,13,8,False
8.29,1.52,8.81,Blue,12,8,False
9.86,2.89,9.15,Purple,2,8,False
2.14,2.22,8.18,Yellow,4,15,False
7.67,2.69,9.78,Blue,9,14,False
8.21,2.58,12.97,Orange,10,13,False
6.46,2.14,9.1,Purple,13,10,True
6.14,1.36,11.69,Blue,6,10,False
8.88,3.11,8.78,Pink,9,14,True
8.95,2.45,13.14,Pink,6,1,False
6.84,3.24,13.93,Green,5,3,False
6.59,3.06,9.41,Red,12,15,False
4.7,1.91,10.48,Purple,11,14,False
6.63,3.14,15.85,Red,6,7,False
11.91,1.73,10.59,Yellow,7,11,True
6.97,2.54,13.84,Pink,12,5,False
6.57,2.75,11.33,Purple,7,2,False
5.43,2.29,9.55,Red,4,3,False
9.94,1.88,10.56,Blue,11,14,True
7.92,2.48,8.16,Blue,1,11,False
8.42,2.79,9.69,Pink,5,5,False
5.75,1.49,10.6,Green,6,12,False
9.81,1.46,15.7,Orange,14,10,False
8.95,1.3,13.86,Orange,15,6,False
4.75,2.3,10.39,Yellow,5,11,False
3.35,3.53,12.05,Orange,15,19,True
5.73,3.02,12.04,Yellow,11,15,False
9.45,3.38,15.98,Orange,1,7,True
8.66,1.78,8.03,Purple,12,12,False
3.23,3.37,15.27,Red,18,10,True
2.59,1.03,8.27,Yellow,2,10,False
5.44,2.17,12.73,Yellow,4,5,False
6.11,3.99,10.91,Purple,3,1,False
5.5,3.98,15.42,Pink,7,4,False
8.91,3.08,14.7,Orange,12,10,False
9.05,1.27,8.82,Pink,9,8,False
7.16,1.81,13.01,Orange,9,11,False
9.15,1.2,13.63,Green,12,5,False
2.14,2.39,11.71,Yellow,13,5,False
9.25,2.82,8.83,Red,13,6,True
3.26,3.72,9.96,Green,14,2,False
3.28,2.14,13.25,Red,3,4,False
3.53,3.32,15.73,Pink,9,14,False
4.45,3.49,15.39,Green,2,12,False
5.27,2.78,8.99,Blue,13,11,True
3.58,2.69,6.69,Pink,10,7,True
9.59,2.93,9.45,Red,13,8,True
8.62,3.36,15.72,Blue,6,10,False
8.23,1.14,14.21,Green,9,4,False
3.34,2.12,12.75,Green,1,6,False
5.2,2.77,12.33,Pink,15,8,False
10.95,3.22,8.32,Purple,2,12,True
8.64,3.49,14.2,Red,8,10,False
8.57,3.46,14.43,Red,4,14,False
4.1,1,13.62,Red,4,15,False
9.25,3.73,8.05,Green,15,2,True
5.71,2.17,10.55,Orange,6,14,False
3.61,3.59,14.46,Red,7,12,False
8.1,3.52,14.55,Blue,13,13,False
11.51,1.47,12.3,Green,8,14,True
8.3,1.94,14.45,Purple,10,14,False
5.34,2.24,15.53,Yellow,12,14,False
4.91,2.28,12.32,Pink,4,7,False
2.3,2.35,14.99,Purple,11,7,False
9.56,2.61,15.9,Pink,9,5,False
7.16,1.82,9.46,Orange,5,11,False
6.79,1.17,13.77,Purple,2,4,False
9.26,3.91,4.36,Purple,6,2,True
8.67,3.32,15.03,Blue,10,4,False
9.78,3.63,14.3,Green,15,11,False
5.63,3.31,9.42,Blue,8,7,False
7.86,3.76,14.26,Green,11,5,False
9.79,2.19,15.8,Purple,8,15,False
5.7,3.74,12.64,Yellow,6,10,False
6.52,1.58,11.76,Purple,11,10,False
3.23,1.83,13.68,Blue,8,6,False
7.43,2.58,8.31,Purple,2,13,False
7.65,2.99,11.83,Red,3,1,False
5.08,3.65,9.39,Orange,3,13,False
2.69,3.79,12.48,Purple,8,8,False
4.59,3.43,13.29,Yellow,13,9,False
6.14,3.11,10.74,Green,7,15,True
7.92,2.91,15.36,Purple,11,7,False
8.17,3.41,9.19,Red,6,8,False
5.35,2.86,12.71,Orange,10,4,False
5.6,2.54,10.07,Pink,1,12,False
2.47,2.74,10.89,Purple,8,11,False
7.19,3.44,13.12,Green,11,8,False
3.51,3.44,10.8,Pink,5,11,False
4.23,2.96,13.8,Yellow,14,11,False
3.8,1.62,10.15,Blue,7,2,False
2.3,2.15,9.91,Orange,5,8,False
6.42,2.36,10.24,Purple,10,9,False
2.38,3.05,9.77,Green,6,10,False
7.1,2.65,12.94,Pink,2,13,False
4.75,1.04,12.67,Pink,14,13,False
7.49,1.61,8.85,Yellow,3,4,False
2.77,2.83,12.17,Blue,2,7,False
3.35,3.29,11.75,Pink,4,5,False
7.8,3.02,11.63,Orange,8,5,False
10.22,3.44,5.91,Blue,11,8,True
4.4,1.73,13.13,Orange,5,11,False
2.35,2.57,15.45,Green,2,9,False
6.52,1.72,11.96,Green,4,4,False
6.85,1.48,11,Orange,4,12,False
2.71,3.52,11.7,Yellow,7,5,False
5.44,2.47,10.79,Pink,11,5,False
7.23,1.94,15.59,Blue,15,9,False
7.74,3.45,6.05,Blue,13,7,True
8.06,2.55,11.4,Red,7,9,False
5.36,1.88,13.67,Red,7,6,False
3.82,3.51,15.27,Purple,6,5,False
5.74,5.66,5.68,Green,13,4,True
8.85,1.56,9.46,Yellow,15,13,True
7.04,3.19,15.02,Orange,12,3,False
8.54,3.99,13.18,Green,18,14,True
8.58,2.56,9.35,Green,10,10,True
5.97,3.41,12.79,Green,15,7,False
8.15,2.95,6.18,Orange,1,14,True
5.94,3.34,13.82,Yellow,4,7,False
4.22,3.87,14.06,Purple,4,3,False
8.34,2.42,14.77,Green,12,13,False
11.26,2.83,13.61,Red,8,3,True
5.72,3.19,4.94,Purple,4,4,True
7.63,2.86,9.58,Pink,10,6,False
7.47,1.02,8.2,Green,14,2,False
6,2.08,8.08,Blue,11,15,False
8.53,1.13,10.13,Red,5,10,False
8.26,3.54,9.24,Purple,15,15,False
10.24,3.49,9.97,Orange,4,16,True
5.17,1.8,12.62,Green,15,6,False
3.15,1.9,10.1,Orange,3,12,False
7.76,1.17,14.92,Red,15,13,True
4.97,1.38,9.12,Orange,12,10,False
5.49,2.22,10.09,Orange,3,12,False
8.58,2.15,15.16,Yellow,12,12,False
3.48,3.35,8.61,Orange,10,4,False
7.12,2.37,10,Purple,18,10,True
7.71,1.76,14.87,Purple,8,8,False
5.39,2.27,13.94,Blue,4,14,False
7.93,5.51,15.68,Pink,19,16,True
3.09,1.37,14.36,Green,2,10,False
2.55,1.59,13.27,Orange,1,5,False
7.66,3.66,10.34,Yellow,12,3,False
8.25,2.98,12.94,Orange,11,7,False
6.77,3.37,12.2,Yellow,13,11,False
6.7,1.73,13.98,Green,15,15,False
9.72,4.88,13.62,Blue,10,11,True
4.6,2.3,14.92,Red,6,10,False
8.13,2.36,9.4,Blue,11,4,True
9.45,2.88,13.77,Red,14,11,True
6.48,2.38,11.88,Purple,6,13,False
3.32,3.8,9.56,Green,12,11,False
5.38,1.45,14.94,Pink,8,5,True
7.78,3.52,14.52,Pink,1,2,False
3.47,2.43,13.11,Blue,5,5,False
2.75,3.27,9.67,Green,5,8,False
7.94,3.59,9.49,Green,15,2,False
5.99,1.44,12.37,Orange,14,10,False
4.89,2.58,15.51,Green,15,4,False
3.8,3.73,8.12,Red,10,8,False
3.14,1.86,11.9,Red,12,7,False
6.92,3.16,13.83,Blue,7,8,False
7.48,3.26,10.42,Orange,9,7,False
9.52,3.27,9.49,Pink,4,5,False
6.44,1.55,14.9,Blue,9,12,False
7.09,3.51,10.92,Blue,3,12,False
5.55,1.93,12.33,Pink,9,15,False
2.9,2.78,7.3,Orange,14,9,True
3.49,1.9,10.58,Green,9,12,False
9.17,2.44,10.68,Pink,7,1,False
2.14,1.38,8.71,Orange,10,11,False
4.67,1.69,13.01,Green,4,12,True
4.54,2.36,15.11,Red,11,10,True
4,3.41,9.8,Red,9,15,True
7.38,3.82,9.43,Purple,9,12,False
8.42,2.02,14.17,Purple,14,8,False
4.22,2.79,15.33,Yellow,12,10,False
5.34,1.14,13.26,Blue,12,9,False
6.55,3.25,12.21,Purple,13,11,False
7.98,3.16,5.33,Orange,7,13,True
5.49,1.78,15.04,Pink,5,10,False
2.91,2.7,10.12,Pink,5,15,False
3.09,3.99,15.65,Purple,7,1,False
2.49,3.69,8.36,Green,4,3,False
5.88,3.93,14.87,Green,2,15,False
5.8,1.85,14.89,Purple,11,11,True
2.93,1.02,11.65,Green,15,7,False
8.8,3.59,6.01,Green,9,8,True
2.38,1.68,12.68,Pink,8,11,False
2.98,3.43,9.05,Pink,13,14,True
4.61,3.19,12.98,Orange,7,11,False
2.3,3.94,15.81,Blue,12,9,False
4.08,1.16,11.59,Green,9,4,False
3.61,2.77,11.76,Yellow,5,2,False
4.3,3.64,15.2,Blue,7,9,False
4.82,3.95,13.48,Yellow,12,11,False
6.69,2.77,9.49,Purple,13,10,False
3.35,3.18,13.33,Green,2,4,False
3.5,1.36,13.94,Pink,6,14,False
2.41,3.43,11.34,Purple,3,5,False
4.15,3.85,10.38,Orange,11,13,False
2.22,2.51,12.7,Red,15,13,False
5.99,2.58,11.22,Purple,10,1,False
2.62,3.27,10,Orange,8,9,False
9.64,2.19,9.8,Pink,13,7,False
8.6,5.98,5.4,Yellow,15,9,True
6.69,3.31,15.57,Yellow,1,13,False
3.34,1.21,14.21,Yellow,14,10,False
3.22,2.43,10.8,Purple,2,9,False
6.45,1.23,12.02,Blue,12,2,False
2.03,1.97,8.57,Orange,14,1,False
8.63,3.91,11.73,Green,1,9,False
6.17,4.87,8.41,Purple,6,11,True
6.5,3.16,12.82,Green,6,10,False
11.8,5.51,6.47,Pink,19,3,True
2.89,2.84,10.12,Yellow,5,8,False
6.59,3.61,10.79,Red,3,15,True
6.02,1.22,15.96,Red,10,12,False
3.87,5.43,14.87,Yellow,1,2,True
7.57,1.9,15.61,Orange,11,2,False
5.85,3.2,10.84,Blue,6,9,False
8.84,1.93,10.23,Red,12,10,False
9.35,1.37,11.96,Pink,13,2,False
5.91,3.46,9.51,Yellow,10,15,False
6.61,3.51,13.41,Red,13,1,False
3.11,1.39,11.65,Orange,8,12,False
8.12,3.49,12.34,Green,5,1,False
7.76,1.72,14.55,Green,13,9,True
4.63,2.91,12.08,Orange,6,15,False
9.76,3.91,14.27,Yellow,12,10,False
2.18,2.16,9.1,Purple,15,3,False
8.62,3.94,10.42,Blue,13,9,False
4.31,1.79,14.04,Blue,2,6,False
10.12,2.97,15.85,Yellow,10,2,True
9.37,2.96,14.17,Green,11,7,False
2.82,2.85,10,Orange,6,14,False
8.62,2.25,15.42,Purple,1,4,False
2.6,2.51,14.66,Pink,2,8,False
5.96,3.08,9.3,Green,15,14,False
4.29,1.71,13.11,Pink,9,2,False
8.99,2.5,8.4,Blue,7,5,False
7.29,3.83,8.97,Blue,11,9,False
8.67,3.85,14.63,Green,8,6,False
5.9,3.68,11.93,Blue,4,4,True
5,2.7,10.48,Purple,13,1,False
9.55,5.1,10.38,Pink,1,3,True
6.27,3.33,9.44,Orange,5,8,False
8.56,1.4,12.63,Blue,15,8,False
3.66,5.8,14.35,Orange,9,12,True
7.91,1.17,9.36,Blue,11,2,False
3.58,1.11,9.24,Pink,14,13,False
8.29,2.23,11.73,Red,4,6,False
2.96,3.04,13.23,Blue,11,4,False
5.25,2.64,9.9,Pink,7,8,False
6.37,3.84,10.77,Yellow,3,14,False
4.1,1.69,15.61,Purple,4,3,False
5.22,2.35,9.06,Blue,3,12,False
7.09,2.16,14.54,Pink,9,13,False
5.15,2.76,9.13,Blue,9,3,False
2.83,1.27,9.45,Pink,7,6,False
2.8,2.73,12.82,Purple,14,9,False
3.84,1.2,8.37,Purple,1,1,False
9.42,3.93,8.54,Pink,7,15,True
2.36,3.02,10.36,Blue,8,2,False
2.03,1.23,14.98,Green,1,14,False
2.07,2.38,10.93,Purple,2,5,False
7.87,1.21,9.61,Purple,12,13,False
4.08,2.36,11.31,Red,3,9,False
6.45,1.28,9.63,Yellow,10,9,False
8.76,2.37,11.11,Purple,1,7,False
3.13,2.29,14.44,Pink,4,11,False
4.35,3.37,13.71,Red,2,3,True
6.25,3.77,13.35,Blue,2,12,False
4.79,1.76,8.27,Blue,8,4,False
9.8,2.64,11.2,Purple,12,6,False
4.04,3.52,8.96,Blue,6,4,False
7.84,1.69,12.69,Yellow,5,13,False
9.7,2.24,8.87,Yellow,5,12,False
3.48,3.99,5.11,Red,16,17,True
9.53,3.24,12.42,Yellow,16,14,True
6.87,1.61,10.26,Red,15,2,False
6.87,1.07,12.12,Red,15,2,False
9.96,2.49,14.45,Red,4,2,False
2.97,3.17,8.83,Green,14,11,False
9.86,3.55,11.94,Purple,9,10,True
9.5,3.84,8.26,Green,10,8,True
4.82,3.05,11.95,Red,10,1,False
8.27,3.09,4.01,Pink,1,10,True
5.18,2.5,11.22,Red,4,13,False
7.2,1.81,15.72,Green,1,8,True
5.99,3.67,4.07,Red,8,15,True
9.55,2.85,14.63,Red,7,11,False
2.1,1.99,8.87,Red,9,3,False
7.56,3.84,15.39,Red,14,11,False
9.3,2.99,15.74,Red,7,11,False
2.51,2.61,11.82,Blue,1,7,False
3.91,1.14,9.33,Purple,10,4,False
3.16,2.74,12.77,Red,14,14,True
9.53,2.4,11.39,Pink,12,14,False
3.01,2.89,13.87,Yellow,12,3,False
8.45,3.72,11.63,Red,9,6,False
7.83,1.07,13.01,Red,8,13,False
5.55,2.65,10.77,Purple,15,1,False
5.49,3.72,12.65,Orange,12,12,False
9.05,2.85,13.36,Purple,19,8,True
9.41,1.56,12.99,Pink,3,7,False
6.76,1.82,15.28,Pink,14,8,False
7.38,2.11,10.71,Green,8,13,True
4.91,3.53,14.43,Orange,11,8,False
5.2,3.95,6.65,Orange,5,8,True
9.84,5.18,12.39,Orange,1,1,True
7.83,3.77,10.49,Yellow,1,5,False
8.01,1.66,8.56,Blue,3,14,False
5.66,1.04,8.56,Blue,15,14,True
3.87,3.04,9.1,Red,6,1,False
3.67,2.25,12.59,Red,15,3,False
9.44,2.94,10.99,Green,11,11,True
6.58,1.85,10.13,Green,5,10,False
8.79,1.21,15.6,Yellow,17,6,True
9.08,3.33,10.61,Yellow,8,12,False
4.95,3.07,9.1,Yellow,14,2,False
9.93,3.56,13.45,Red,13,3,False
3.79,1,15.71,Blue,4,3,False
2.42,3.23,15.7,Red,2,5,False
9.64,2.31,11.43,Red,5,1,False
5.82,2.14,9.84,Orange,1,3,False
8.53,3.54,12.3,Purple,11,13,False
9.94,4.22,8.41,Purple,8,5,True
2.38,3.87,8.79,Yellow,13,8,False
9.17,1.25,14.85,Yellow,2,8,False
2.49,1.52,10.47,Purple,15,8,False
4.11,2.06,13.22,Blue,10,13,False
9.09,3.59,14.77,Green,3,4,False
4.76,3.6,14.39,Purple,5,3,False
6.62,3.66,13.82,Red,11,7,False
7.99,3.88,10.25,Green,7,3,False
8.55,2.56,13.22,Red,1,5,False
2.23,3.98,14.32,Orange,10,13,True
7.48,2.48,11.85,Yellow,7,2,False
6.12,1.25,14.57,Yellow,10,15,False
2.84,3.25,15.48,Yellow,12,10,False
4.13,1.55,9.21,Red,13,15,False
9.11,2.86,12.55,Red,7,7,False
2.82,1.74,10.28,Pink,10,12,False
4.12,1.9,11,Pink,12,14,False
9.45,3.33,8.69,Purple,12,15,False
8.43,1.45,13.72,Yellow,14,5,False
3.31,3.82,9.88,Green,5,7,False
8.3,1.44,10.33,Orange,11,3,False
7.17,1.08,11.83,Yellow,10,13,False
5.92,3.85,8.28,Orange,11,14,True
3.35,2.32,11.92,Pink,12,2,False
7.74,3.95,9.53,Red,7,11,False
9.41,3.46,12.84,Red,4,5,False
3.48,3.21,12.04,Green,12,15,False
9.09,2.83,11.28,Purple,4,12,False
8.19,2.79,15.45,Pink,8,15,True
9.43,3.84,11.76,Green,15,9,False
5.25,3.8,11.63,Green,5,8,False
5.08,2.37,15.3,Orange,2,3,False
3.44,2.87,15.1,Red,10,14,False
3.26,2.63,13.69,Orange,1,10,False
6.58,1.13,12.11,Blue,7,11,False
2.15,3.4,6.37,Purple,15,11,True
6.65,3.84,12.01,Blue,11,14,False
7.77,1.35,10.97,Blue,8,4,False
7.57,3.04,11.15,Purple,15,9,False
4.14,3.02,9.74,Blue,14,10,True
5.19,1.42,14.39,Purple,13,2,False
4.67,1.93,12.05,Blue,1,8,False
2.19,1.44,10.71,Green,14,13,False
9.22,2.83,13.92,Orange,5,5,False
3.16,1.64,9.83,Purple,13,4,False
2.56,2.76,9.99,Pink,10,10,False
7.81,3.34,14.05,Blue,5,13,False
7.54,1.55,14.32,Orange,9,13,False
8.22,1.39,12.94,Red,3,9,False
8.99,3.87,14.28,Red,6,2,False
4.56,5.71,12.41,Red,11,11,True
4.78,2.37,14.63,Purple,7,14,True
3.18,2.18,10.15,Yellow,13,1,False
2.91,3.6,9.5,Purple,12,11,False
7.58,1.77,8.51,Purple,2,8,False
9.63,1.29,14.13,Red,14,6,False
3.96,2.95,12.49,Pink,6,10,False
5.11,3.67,14.93,Purple,1,11,False
5.78,1.93,8.67,Yellow,6,5,False
6.96,1.77,10.08,Pink,6,4,False
6.27,2.88,11.59,Orange,12,4,False
8.53,1.76,8.71,Orange,13,4,False
3.07,1.58,10.79,Green,14,7,False
9.77,3.28,14.02,Yellow,1,8,False
9.52,3.07,13.23,Yellow,7,15,False
5.4,1.53,12.07,Orange,4,4,False
9.18,2.85,10.07,Orange,8,13,False
6.4,3.47,8.97,Blue,15,2,False
9.43,2.11,10.33,Red,7,6,False
3.06,2.76,16,Orange,15,1,False
8.12,3.84,11.26,Blue,14,15,False
6.37,2.2,11.71,Pink,5,4,False
6.68,5.17,5.7,Green,15,4,True
3.85,1.03,11.57,Yellow,9,2,False
3.58,2.14,10.51,Pink,1,15,False
4.05,1.29,13.46,Orange,8,6,False
5.37,1.17,6.28,Blue,3,19,True
3.09,1.35,15.94,Green,9,4,False
4.32,4.51,12.45,Purple,1,18,True
7.86,3.68,10.02,Pink,12,14,False
5.35,1.53,8.9,Orange,10,10,True
3.18,2.59,11.9,Blue,10,12,False
3.47,3.04,15.61,Yellow,4,1,False
4.38,1.48,12.14,Orange,6,4,False
5.3,2.16,14.85,Pink,4,14,False
5.56,3.69,12.4,Red,10,10,False
7.78,2.39,10.55,Green,10,1,False
7.19,1.63,13.83,Green,3,1,False
8.49,1.9,14.8,Purple,7,1,False
9.44,1.02,8.55,Red,9,5,False
5.57,2.68,11.18,Yellow,4,2,False
2.1,1.48,15.09,Green,2,1,False
2.65,3.65,15.14,Yellow,11,10,False
4.01,1.15,8.19,Purple,6,14,False
8.89,1.14,8.02,Green,3,13,False
3.79,2.27,8.18,Yellow,5,9,False
6.76,1.65,8.61,Purple,9,8,False
3.48,1.27,14.86,Orange,1,5,False
6.34,1.19,14.07,Green,7,3,False
9.37,2.15,12.94,Orange,4,2,False
2.01,2.86,15.29,Yellow,7,7,False
3.72,1.76,11.29,Blue,12,5,False
7.94,2.23,8.47,Orange,3,7,False
9.69,1.26,14.81,Red,8,10,False
6.42,3.95,9.83,Purple,15,11,False
9.04,4.41,8.64,Orange,13,13,True
5.73,3.96,9.07,Pink,10,11,False
7.13,1.08,11.37,Orange,10,12,False
4.53,2.94,9.13,Orange,5,11,False
4.46,3.48,10.31,Red,6,6,False
9.11,1.11,9.49,Purple,8,5,False
5.78,2.77,15.72,Orange,11,11,False
3.42,3.47,9.99,Orange,11,6,False
4.32,3.92,11.25,Green,6,7,False
2.2,1.19,9.87,Yellow,6,1,False
8.44,1.95,15.42,Red,5,13,False
3.89,5.02,9.56,Blue,8,16,True
8.81,1.61,11.68,Red,3,15,False
5.22,2.1,11.2,Purple,13,14,False
3.46,1.29,11.95,Blue,15,2,False
3.59,1.7,15.04,Orange,15,8,True
9.16,3.31,10.59,Orange,9,2,False
9.37,1.58,9.56,Orange,2,12,False
2.79,3.62,12.27,Red,6,9,False
5.95,2.44,4.31,Yellow,5,17,True
9.4,2.41,9.95,Yellow,9,9,True
7.89,3.93,14.28,Red,13,8,False
3.3,3.15,14,Yellow,1,4,False
4.12,2.62,12.14,Blue,5,11,False
2.38,2.95,11.59,Blue,14,2,False
2.85,3.7,9.27,Red,8,3,True
3.78,2.97,15.37,Blue,4,15,False
4.67,2.04,11.42,Pink,7,14,False
3.08,3.77,14.41,Pink,1,3,False
7.12,1.54,10.7,Blue,10,8,False
4.49,3.27,13.34,Yellow,12,14,False
3.15,3.65,15.55,Green,4,8,False
7.66,2.04,14.05,Green,6,3,False
9.85,2.44,12.49,Orange,10,3,False
9.62,3.96,8.34,Pink,3,10,False
9.5,1.67,9.93,Purple,4,2,True
5.34,2.23,7.04,Red,10,14,True
5.05,1.38,12.67,Blue,3,8,False
7.35,3.83,15.76,Purple,2,8,False
4.18,2.44,15.24,Purple,6,7,False
5,2.06,8.09,Pink,1,15,False
7.9,1.88,13.58,Orange,6,13,False
7.52,2.6,11.84,Yellow,11,14,False
4.77,3.97,9.71,Green,1,14,False
3.13,3.32,13.62,Pink,10,3,False
3.07,2.99,15.35,Yellow,7,3,False
8.84,3.59,14.9,Orange,3,4,False
7.51,1.68,10.02,Pink,7,14,False
6.88,2.26,12.47,Red,8,1,False
2.73,1.65,15.67,Red,2,8,False
9.88,2.63,14.59,Blue,8,12,False
2.64,2.97,8.22,Purple,8,15,False
9,3.53,10.62,Yellow,8,13,True
6.96,2.37,11.12,Purple,11,13,False
2.29,3.06,14.97,Purple,12,12,False
3.33,2.44,9.03,Pink,5,1,False
9.69,3.05,10.09,Yellow,7,3,False
9.44,2.51,11.68,Blue,15,11,False
9.21,1.31,14.51,Pink,5,12,False
5.91,3.54,11.83,Pink,2,1,False
9.86,2.8,14.31,Red,12,15,False
3.5,2.63,15.95,Yellow,6,14,False
6.64,3.92,9.14,Pink,8,11,False
9.6,1.49,12.36,Yellow,15,3,False
2.97,1.06,8.48,Green,1,12,False
4.34,1.87,8.41,Pink,3,1,False
6.04,3.62,9.48,Purple,13,4,False
5.02,3.25,14.35,Pink,14,11,False
8.33,1.76,12.71,Yellow,15,8,False
2.88,1.5,9.45,Blue,2,11,False
11.52,2.52,12.59,Blue,12,11,True
8.37,2.63,15.43,Red,9,5,False
7.49,2.96,15.69,Blue,6,11,False
9.41,2.53,13.07,Purple,4,2,False
9.33,2.45,14.54,Yellow,15,8,False
4.31,3.71,9.23,Green,13,7,True
7.01,3.56,15.65,Purple,15,6,False
6.49,2.72,9.66,Green,5,12,False
2.25,2.52,11.54,Yellow,3,10,True
9.83,3.47,15.97,Blue,2,2,False
3.44,1.69,13.59,Purple,8,6,False
5.43,3.91,13.58,Orange,2,3,False
3.18,2.17,14.58,Yellow,14,8,False
7.13,1.06,15.52,Red,8,13,False
4.87,1.71,15.64,Green,4,6,False
3.74,1.71,9.81,Green,9,6,False
9.25,4.95,9.8,Yellow,8,8,True
8.86,1.5,7.88,Red,6,14,True
9.11,3.35,13.21,Yellow,14,4,False
7.5,1.36,8.43,Blue,9,5,False
4.6,1.03,8.67,Green,11,14,False
7.47,2.12,12.13,Orange,5,4,False
4.65,2.77,8.04,Purple,16,6,True
8.55,3.44,10.94,Purple,2,14,False
6.29,1.25,8.42,Blue,11,7,False
2.28,3.36,12.91,Red,10,4,False
4.72,2.73,12.12,Yellow,7,14,False
7.77,1.65,10.48,Green,8,11,False
3.14,2.09,8.12,Purple,9,15,True
5.84,1.45,11.13,Red,10,14,False
8.22,1.02,14.48,Yellow,5,6,False
7.65,1.74,11.79,Green,10,12,False
11.8,1.59,10.22,Purple,8,3,True
6.53,2.95,15.29,Yellow,15,2,False
7.66,1.48,8.44,Yellow,4,11,True
8.12,2.29,8.54,Red,1,13,False
2.19,2.87,13.78,Blue,2,2,False
8.7,3.2,14.62,Purple,9,2,True
2.72,3.04,8.41,Green,12,10,False
7.15,1.61,8.88,Pink,8,6,False
4.84,3.88,6.06,Purple,17,2,True
9.16,3.38,8.22,Yellow,3,3,False
9.87,1.9,13.76,Green,14,14,True
6.76,1.14,10.7,Orange,5,9,False
7.46,1.42,15.5,Yellow,8,12,False
5.35,3.02,13.19,Orange,2,8,False
11.94,3.86,15.4,Red,10,11,True
4.96,1.91,12.74,Blue,10,13,False
9.89,5.15,9.17,Purple,18,17,True
6.88,2.72,11.19,Purple,15,15,True
6.58,3.03,9.97,Red,2,15,False
8.39,5.43,5.25,Purple,3,15,True
10.11,4.19,9.08,Orange,17,5,True
4.5,3.74,14.99,Yellow,3,12,False
7.82,2.78,9.5,Blue,13,6,False
5.34,2.28,14.24,Orange,8,3,False
7.3,1.25,15.96,Green,10,4,False
6.71,2.23,11.89,Green,12,8,False
7.72,4.23,14.27,Yellow,9,18,True
2.1,3.47,11.41,Yellow,13,7,False
4.83,4.67,10.75,Blue,15,1,True
5.56,2.05,13.26,Blue,11,14,False
3.41,3.71,10.15,Yellow,11,7,False
3.94,2.74,6.32,Red,10,19,True
3.74,1.99,15.04,Green,8,10,False
7.31,2.65,8.06,Purple,15,7,False
11.32,2.75,8.93,Orange,13,14,True
5.52,2.16,15.66,Pink,15,13,False
5.27,3.26,7.28,Blue,11,2,True
3.49,3.76,10.94,Purple,3,4,False
2.07,1.39,12.41,Blue,5,6,False
6.09,3.06,9.76,Pink,5,1,False
2.45,3.93,14.11,Green,13,7,False
