[2023/10/25:16:16:55] 10.10.132.238 ajax.aspnetcdn.com:443 GET / 301 551 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:01] 10.10.120.75 ocsp.msocsp.com:80 GET / 200 527 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:01] 10.10.116.67 support.microsoft.com:443 GET / 301 704 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:01] 10.10.116.67 support.microsoft.com:443 GET /en-US 200 24923 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:01] 10.10.75.132 api.passwordreset.microsoftonline.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:01] 10.10.132.238 c.live.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:01] 10.10.132.238 c.live.com:443 GET / 302 778 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:01] 10.10.132.238 c.bing.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:01] 10.10.75.132 api.passwordreset.microsoftonline.com:443 GET / 200 53070 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:01] 10.10.132.238 c.bing.com:443 GET /c.gif?ctsa=mr&CtsSyncId=E00303D0BD7345A4BA7C800B5A5FB07D&RedC=c.live.com&MXFR=2F1A6239690B638E05B9718C6D0B6768 302 1366 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:01] 10.10.132.238 c.live.com:443 GET /c.gif?ctsa=mr&CtsSyncId=E00303D0BD7345A4BA7C800B5A5FB07D&MUID=1B35ACA655536871282DBF13541E69F4 200 1160 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:02] 10.10.120.75 officepreviewredir.microsoft.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:02] 10.10.120.75 officepreviewredir.microsoft.com:443 GET / 302 751 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:02] 10.10.132.238 portal.cloudappsecurity.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:02] 10.10.120.75 www.office.com:80 GET / 302 481 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:02] 10.10.116.67 ocsp.msocsp.com:80 GET / 200 527 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:02] 10.10.132.238 portal.cloudappsecurity.com:443 GET / 200 5062 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:02] 10.10.120.75 www.office.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:02] 10.10.120.75 www.office.com:443 GET / 200 42402 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:02] 10.10.116.67 platform.linkedin.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:02] 10.10.75.132 ocspx.digicert.com:80 GET / 200 913 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:02] 10.10.132.238 provisioningapi.microsoftonline.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:02] 10.10.132.238 provisioningapi.microsoftonline.com:443 GET / 403 1843 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:02] 10.10.116.67 platform.linkedin.com:443 GET / 404 6505 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:02] 10.10.120.75 www.bing.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:02] 10.10.120.75 www.bing.com:443 GET / 200 42400 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:02] 10.10.132.238 r.office.microsoft.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:02] 10.10.132.238 r.office.microsoft.com:443 GET / 302 751 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:02] 10.10.132.238 www.office.com:80 GET / 302 481 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:02] 10.10.132.238 www.office.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:03] 10.10.132.238 www.office.com:443 GET / 200 42393 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:03] 10.10.120.75 appsforoffice.microsoft.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:03] 10.10.116.67 msdn.microsoft.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:03] 10.10.75.132 platform.linkedin.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:03] 10.10.116.67 msdn.microsoft.com:443 GET / 301 795 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:03] 10.10.116.67 learn.microsoft.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:03] 10.10.116.67 learn.microsoft.com:443 GET / 301 1016 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:03] 10.10.116.67 learn.microsoft.com:443 GET /en-us/ 200 10983 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:03] 10.10.132.238 ocsp.globalsign.com:80 GET / 301 640 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:03] 10.10.132.238 www.globalsign.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:03] 10.10.132.238 www.globalsign.com:443 GET / 302 730 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:03] 10.10.132.238 www.globalsign.com:443 GET /en/ 301 868 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:03] 10.10.132.238 www.globalsign.com:443 GET /en 200 14998 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:03] 10.10.116.67 stackoverflow.com:80 GET / 301 726 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:03] 10.10.116.67 stackoverflow.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:04] 10.10.75.132 platform.linkedin.com:443 GET / 404 6237 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:04] 10.10.116.67 stackoverflow.com:443 GET / 200 48677 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:04] 10.10.120.75 appsforoffice.microsoft.com:443 GET / 302 561 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:04] 10.10.120.75 www.office.com:80 GET / 302 481 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:04] 10.10.120.75 www.office.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:04] 10.10.120.75 www.office.com:443 GET / 200 42379 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:04] 10.10.132.238 github.com:80 GET / 301 270 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:04] 10.10.116.67 graph.microsoft.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:04] 10.10.116.67 graph.microsoft.com:443 GET / 301 581 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:04] 10.10.132.238 github.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:04] 10.10.116.67 developer.microsoft.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:04] 10.10.116.67 developer.microsoft.com:443 GET /graph 301 815 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:04] 10.10.132.238 github.com:443 GET / 200 46754 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:04] 10.10.116.67 developer.microsoft.com:443 GET /en-us/graph 200 21237 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:04] 10.10.75.132 cdn.odc.officeapps.live.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:05] 10.10.75.132 cdn.odc.officeapps.live.com:443 GET / 302 939 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:05] 10.10.75.132 www.office.com:80 GET / 302 481 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:05] 10.10.75.132 www.office.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:05] 10.10.75.132 www.office.com:443 GET / 200 42368 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:05] 10.10.120.75 passwordreset.microsoftonline.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:05] 10.10.120.75 passwordreset.microsoftonline.com:443 GET / 200 53070 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:05] 10.10.116.67 nexus.microsoftonline-p.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:05] 10.10.132.238 ocsp2.globalsign.com:80 GET / 301 640 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:05] 10.10.132.238 www.globalsign.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:05] 10.10.132.238 www.globalsign.com:443 GET / 302 730 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:05] 10.10.116.67 nexus.microsoftonline-p.com:443 GET / 302 1642 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:05] 10.10.132.238 www.globalsign.com:443 GET /en/ 301 868 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:05] 10.10.116.67 www.office.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:05] 10.10.116.67 www.office.com:443 GET /login 302 2541 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:05] 10.10.132.238 www.globalsign.com:443 GET /en 200 15003 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:05] 10.10.116.67 login.microsoftonline.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:05] 10.10.75.132 www.bing.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:05] 10.10.116.67 login.microsoftonline.com:443 GET /common/oauth2/v2.0/authorize?client_id=4765445b-32c6-49b0-83e6-1d93765276ca&redirect_uri=https%3A%2F%2Fwww.office.com%2Flandingv2&response_type=code%20id_token&scope=openid%20profile%20https%3A%2F%2Fwww.office.com%2Fv2%2FOfficeHome.All&response_mode=form_post&nonce=638338474253801695.MGM5YzIzZTMtYjMxZi00MTY3LTlkYmYtMDk2N2YxOGI5NzM4MDhlNzdmNDEtNTdjOC00YzkxLThjYzctNmMxMTMxOGY5N2Yy&ui_locales=en-US&mkt=en-US&client-request-id=0b54db79-451a-4aa7-b75f-74e67d665b02&state=e-5b3i_5uAESf5gxGKgjm095DYl8M0DF4vPini1mscDTqxXyHvUUxep9MgVJfPgN76OugxybY26DcEqDFmdfuUbowRzPgIY2dqWDGx9KNPj04JrSWnZbpw2f1SRLKdL64bjnzC--toOmUm-Gr9MdK5YlZ-ODl4z51NmMlM9xTn2CFXta1768v0fqfLvQyDD2PcWFof5T7j6PR-qFWB81e4RRq1T6ls0g5SI2ipj_VLKvNlb3nNOjlpDopUXJ310OTD0kLvJV97qpVwe5ZukSNA&x-client-SKU=ID_NET6_0&x-client-ver=6.30.1.0 200 9864 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:05] 10.10.75.132 www.bing.com:443 GET / 200 43154 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:05] 10.10.132.238 cdn.uci.officeapps.live.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:05] 10.10.120.75 stackoverflow.com:80 GET / 301 726 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:05] 10.10.120.75 stackoverflow.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:05] 10.10.132.238 cdn.uci.officeapps.live.com:443 GET / 400 852 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:05] 10.10.75.132 dgps.support.microsoft.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:05] 10.10.75.132 dgps.support.microsoft.com:443 GET / 400 544 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:06] 10.10.89.232 partnerservices.getmicrosoftkey.com:80 GET / 503 4249 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:06] 10.10.120.75 stackoverflow.com:443 GET / 200 48534 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:06] 10.10.132.238 office15client.microsoft.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:06] 10.10.132.238 office15client.microsoft.com:443 GET / 404 834 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:06] 10.10.89.232 eus-www.sway-cdn.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:06] 10.10.116.67 device.login.microsoftonline.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:06] 10.10.116.67 device.login.microsoftonline.com:443 GET / 200 9301 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:06] 10.10.89.232 eus-www.sway-cdn.com:443 GET / 200 21006 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:06] 10.10.120.75 eus-www.sway-cdn.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:06] 10.10.75.132 r.office.microsoft.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:06] 10.10.120.75 eus-www.sway-cdn.com:443 GET / 200 21017 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:06] 10.10.75.132 r.office.microsoft.com:443 GET / 302 751 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:06] 10.10.75.132 www.office.com:80 GET / 302 481 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:06] 10.10.75.132 www.office.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:06] 10.10.75.132 www.office.com:443 GET / 200 42364 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:06] 10.10.132.238 smtp.office365.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:06] 10.10.132.238 smtp.office365.com:443 GET / 301 716 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:06] 10.10.132.238 smtp.office365.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:06] 10.10.132.238 smtp.office365.com:443 GET /owa/ 302 7362 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:06] 10.10.185.225 mcgreedysecretc2.thm:80 GET / 200 3570 "Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15"
[2023/10/25:16:17:07] 10.10.132.238 login.microsoftonline.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:07] 10.10.75.132 yammer.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:07] 10.10.75.132 yammer.com:443 GET / 301 376 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:07] 10.10.75.132 www.yammer.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:07] 10.10.132.238 login.microsoftonline.com:443 GET /common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3A%2F%2Fsmtp.office365.com%2Fowa%2F&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=1&msaredir=1&client-request-id=58679ca9-7f8f-2cb9-24b2-4460cb9e68db&protectedtoken=true&claims=%7B%22id_token%22%3A%7B%22xms_cc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&nonce=638338474268361782.ec41ffb8-ec78-48f8-8d63-f8f00d126424&state=DcsxEoAwCAXRRMfjYBJg4F9HE2ktvb4Ub7utpZQ9ban2THETiEBd2SA2HHw-U0fEDXqmgxQBwjKhQPS-Bpuy1nyP9n5X-wE 200 9631 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:07] 10.10.75.132 www.yammer.com:443 GET / 200 3937 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:07] 10.10.116.67 device.login.microsoftonline.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:07] 10.10.116.67 device.login.microsoftonline.com:443 GET / 200 9303 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:07] 10.10.89.232 appex.bing.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:07] 10.10.89.232 appex.bing.com:443 GET / 301 556 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:07] 10.10.89.232 www.bing.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:07] 10.10.116.67 www.bing.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:07] 10.10.89.232 www.bing.com:443 GET / 200 43705 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:07] 10.10.116.67 www.bing.com:443 GET / 200 43727 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:07] 10.10.120.75 eus-www.sway-cdn.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:07] 10.10.120.75 eus-www.sway-cdn.com:443 GET / 200 21015 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:07] 10.10.132.238 ocspx.digicert.com:80 GET / 200 913 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:08] 10.10.75.132 cdn.odc.officeapps.live.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:08] 10.10.75.132 cdn.odc.officeapps.live.com:443 GET / 302 939 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:08] 10.10.75.132 www.office.com:80 GET / 302 481 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:08] 10.10.75.132 www.office.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:08] 10.10.75.132 www.office.com:443 GET / 200 42341 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:08] 10.10.132.238 google.com:80 GET / 301 1657 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:08] 10.10.132.238 www.google.com:80 GET / 302 1788 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:08] 10.10.132.238 www.google.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:08] 10.10.132.238 www.google.com:443 GET /?gws_rd=ssl 200 77943 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:08] 10.10.89.232 mscrl.microsoft.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:08] 10.10.132.238 smtp.office365.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:08] 10.10.132.238 smtp.office365.com:443 GET / 301 716 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:08] 10.10.132.238 smtp.office365.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:08] 10.10.132.238 smtp.office365.com:443 GET /owa/ 302 7474 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:08] 10.10.89.232 mscrl.microsoft.com:443 GET / 400 807 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:08] 10.10.132.238 login.microsoftonline.com:443 CONNECT - 200 0 "-"
